Index	Lat			Lon			Icon	Name	Description	Notes	URL	Link Text	Altitude (m)	Distance (km)	Speed (m/s)	Course (°)	Time	HDOP	VDOP	PDOP	Satellites	Fix
4234	51.686276	N	51° 41.176560' N	12.452509	E	12° 27.150540' E					""		105.400000	126.612553	5.318771	267.600983	44394.699676	0.000000	0.000000	0.000000	-1	Unknown
4235	51.686297	N	51° 41.177820' N	12.452286	E	12° 27.137160' E					""		105.400000	126.628119	2.490145	280.300842	44394.699711	0.000000	0.000000	0.000000	-1	Unknown
4236	51.686319	N	51° 41.179140' N	12.451665	E	12° 27.099900' E					""		105.200000	126.671047	7.116318	272.689850	44394.699803	0.000000	0.000000	0.000000	-1	Unknown
4237	51.686300	N	51° 41.178000' N	12.451350	E	12° 27.081000' E					""		104.900000	126.692889	5.397335	262.295685	44394.699850	0.000000	0.000000	0.000000	-1	Unknown
4238	51.686348	N	51° 41.180880' N	12.451276	E	12° 27.076560' E					""		104.900000	126.700281	3.695717	316.295227	44394.699873	0.000000	0.000000	0.000000	-1	Unknown
4239	51.686296	N	51° 41.177760' N	12.451119	E	12° 27.067140' E					""		104.700000	126.712565	6.142286	241.887192	44394.699896	0.000000	0.000000	0.000000	-1	Unknown
4240	51.686236	N	51° 41.174160' N	12.450793	E	12° 27.047580' E					""		104.500000	126.736034	7.679967	252.278534	44394.699942	0.000000	0.000000	0.000000	-1	Unknown
4241	51.686231	N	51° 41.173860' N	12.450541	E	12° 27.032460' E					""		104.300000	126.753435	3.937368	272.430634	44394.699988	0.000000	0.000000	0.000000	-1	Unknown
4242	51.686197	N	51° 41.171820' N	12.450316	E	12° 27.018960' E					""		104.100000	126.769418	3.495327	260.837219	44394.700035	0.000000	0.000000	0.000000	-1	Unknown
4243	51.686086	N	51° 41.165160' N	12.449732	E	12° 26.983920' E					""		104.100000	126.811574	2.603861	252.586746	44394.700174	0.000000	0.000000	0.000000	-1	Unknown
4244	51.686024	N	51° 41.161440' N	12.449357	E	12° 26.961420' E					""		104.100000	126.838359	5.224382	253.282516	44394.700243	0.000000	0.000000	0.000000	-1	Unknown
4245	51.685941	N	51° 41.156460' N	12.449051	E	12° 26.943060' E					""		104.100000	126.861410	4.444386	246.374603	44394.700301	0.000000	0.000000	0.000000	-1	Unknown
4246	51.685903	N	51° 41.154180' N	12.448865	E	12° 26.931900' E					""		104.000000	126.874926	4.767533	250.210419	44394.700336	0.000000	0.000000	0.000000	-1	Unknown
4247	51.685771	N	51° 41.146260' N	12.448406	E	12° 26.904360' E					""		103.300000	126.909846	5.405413	245.027847	44394.700417	0.000000	0.000000	0.000000	-1	Unknown
4248	51.685705	N	51° 41.142300' N	12.448122	E	12° 26.887320' E					""		103.000000	126.930778	5.394925	250.094986	44394.700463	0.000000	0.000000	0.000000	-1	Unknown
4249	51.685624	N	51° 41.137440' N	12.447686	E	12° 26.861160' E					""		103.000000	126.962191	5.043170	253.324402	44394.700532	0.000000	0.000000	0.000000	-1	Unknown
4250	51.685606	N	51° 41.136360' N	12.447482	E	12° 26.848920' E					""		103.200000	126.976412	0.207046	270.000000	44394.700602	0.000000	0.000000	0.000000	-1	Unknown
4251	51.685601	N	51° 41.136060' N	12.447498	E	12° 26.849880' E					""		103.200000	126.977649	0.000000	0.000000	44394.700706	0.000000	0.000000	0.000000	-1	Unknown
4252	51.685564	N	51° 41.133840' N	12.447506	E	12° 26.850360' E					""		103.200000	126.981804	0.377787	172.365067	44394.700833	0.000000	0.000000	0.000000	-1	Unknown
4253	51.685520	N	51° 41.131200' N	12.447490	E	12° 26.849400' E					""		103.200000	126.986825	2.510495	192.704727	44394.700856	0.000000	0.000000	0.000000	-1	Unknown
4254	51.685320	N	51° 41.119200' N	12.447366	E	12° 26.841960' E					""		103.200000	127.010677	3.729452	197.222916	44394.700926	0.000000	0.000000	0.000000	-1	Unknown
4255	51.685178	N	51° 41.110680' N	12.447323	E	12° 26.839380' E					""		103.300000	127.026761	5.527951	189.340652	44394.700961	0.000000	0.000000	0.000000	-1	Unknown
4256	51.684511	N	51° 41.070660' N	12.447179	E	12° 26.830740' E					""		103.700000	127.101673	5.028279	189.879257	44394.701123	0.000000	0.000000	0.000000	-1	Unknown
4257	51.684355	N	51° 41.061300' N	12.447156	E	12° 26.829360' E					""		103.900000	127.119111	5.692377	184.171783	44394.701157	0.000000	0.000000	0.000000	-1	Unknown
4258	51.683794	N	51° 41.027640' N	12.447022	E	12° 26.821320' E					""		104.200000	127.182243	5.627257	188.463531	44394.701285	0.000000	0.000000	0.000000	-1	Unknown
4259	51.683289	N	51° 40.997340' N	12.446873	E	12° 26.812380' E					""		104.200000	127.239392	6.198351	188.968460	44394.701400	0.000000	0.000000	0.000000	-1	Unknown
4260	51.679267	N	51° 40.756020' N	12.445879	E	12° 26.752740' E					""		102.500000	127.692345	6.955531	187.125732	44394.702141	0.000000	0.000000	0.000000	-1	Unknown
4261	51.678699	N	51° 40.721940' N	12.445710	E	12° 26.742600' E					""		102.200000	127.756641	6.574991	190.892609	44394.702257	0.000000	0.000000	0.000000	-1	Unknown
4262	51.678226	N	51° 40.693560' N	12.445586	E	12° 26.735160' E					""		101.700000	127.809987	7.880224	188.563828	44394.702338	0.000000	0.000000	0.000000	-1	Unknown
4263	51.677750	N	51° 40.665000' N	12.445489	E	12° 26.729340' E					""		101.300000	127.863396	7.985326	188.200104	44394.702419	0.000000	0.000000	0.000000	-1	Unknown
4264	51.676470	N	51° 40.588200' N	12.445152	E	12° 26.709120' E					""		100.300000	128.007771	7.572846	189.973465	44394.702650	0.000000	0.000000	0.000000	-1	Unknown
4265	51.675834	N	51° 40.550040' N	12.445025	E	12° 26.701500' E					""		99.900000	128.079111	7.916037	187.516098	44394.702755	0.000000	0.000000	0.000000	-1	Unknown
4266	51.675380	N	51° 40.522800' N	12.444909	E	12° 26.694540' E					""		99.600000	128.130281	8.572191	189.268311	44394.702824	0.000000	0.000000	0.000000	-1	Unknown
4267	51.674305	N	51° 40.458300' N	12.444668	E	12° 26.680080' E					""		98.600000	128.251100	6.874275	188.954712	44394.703021	0.000000	0.000000	0.000000	-1	Unknown
4268	51.672980	N	51° 40.378800' N	12.444312	E	12° 26.658720' E					""		97.000000	128.400632	7.012779	190.206375	44394.703264	0.000000	0.000000	0.000000	-1	Unknown
4269	51.672551	N	51° 40.353060' N	12.444239	E	12° 26.654340' E					""		96.400000	128.448653	6.734684	187.361771	44394.703345	0.000000	0.000000	0.000000	-1	Unknown
4270	51.672169	N	51° 40.330140' N	12.444128	E	12° 26.647680' E					""		96.100000	128.491862	4.011689	189.909180	44394.703438	0.000000	0.000000	0.000000	-1	Unknown
4271	51.672086	N	51° 40.325160' N	12.444125	E	12° 26.647500' E					""		96.100000	128.501104	4.620919	181.284103	44394.703461	0.000000	0.000000	0.000000	-1	Unknown
4272	51.671905	N	51° 40.314300' N	12.444172	E	12° 26.650320' E					""		96.000000	128.521512	6.075444	166.194504	44394.703507	0.000000	0.000000	0.000000	-1	Unknown
4273	51.671863	N	51° 40.311780' N	12.444164	E	12° 26.649840' E					""		96.000000	128.526220	4.707926	186.736938	44394.703519	0.000000	0.000000	0.000000	-1	Unknown
4274	51.671814	N	51° 40.308840' N	12.444188	E	12° 26.651280' E					""		96.000000	128.531921	5.700745	163.103622	44394.703530	0.000000	0.000000	0.000000	-1	Unknown
4275	51.671699	N	51° 40.301940' N	12.444280	E	12° 26.656800' E					""		96.000000	128.546212	1.684922	163.332779	44394.703588	0.000000	0.000000	0.000000	-1	Unknown
4276	51.671730	N	51° 40.303800' N	12.444324	E	12° 26.659440' E					""		95.900000	128.550809	0.088680	51.123005	44394.703646	0.000000	0.000000	0.000000	-1	Unknown
4277	51.671685	N	51° 40.301100' N	12.444338	E	12° 26.660280' E					""		95.900000	128.555911	0.052882	165.925705	44394.704884	0.000000	0.000000	0.000000	-1	Unknown
4278	51.671312	N	51° 40.278720' N	12.444633	E	12° 26.677980' E					""		95.800000	128.602159	2.749084	158.645599	44394.705046	0.000000	0.000000	0.000000	-1	Unknown
4279	51.671102	N	51° 40.266120' N	12.444710	E	12° 26.682600' E					""		95.700000	128.626133	2.264596	169.460495	44394.705116	0.000000	0.000000	0.000000	-1	Unknown
4280	51.670824	N	51° 40.249440' N	12.444740	E	12° 26.684400' E					""		95.600000	128.657149	2.842003	177.215240	44394.705197	0.000000	0.000000	0.000000	-1	Unknown
4281	51.670611	N	51° 40.236660' N	12.444720	E	12° 26.683200' E					""		95.700000	128.680900	4.514910	183.067886	44394.705243	0.000000	0.000000	0.000000	-1	Unknown
4282	51.670515	N	51° 40.230900' N	12.444690	E	12° 26.681400' E					""		95.700000	128.691785	5.320544	190.466553	44394.705266	0.000000	0.000000	0.000000	-1	Unknown
4283	51.669976	N	51° 40.198560' N	12.444591	E	12° 26.675460' E					""		96.100000	128.752175	5.320546	190.466675	44394.705428	0.000000	0.000000	0.000000	-1	Unknown
4284	51.669938	N	51° 40.196280' N	12.444594	E	12° 26.675640' E					""		96.200000	128.756410	2.117604	177.196899	44394.705451	0.000000	0.000000	0.000000	-1	Unknown
4285	51.669907	N	51° 40.194420' N	12.444656	E	12° 26.679360' E					""		96.200000	128.761908	2.749131	128.875854	44394.705475	0.000000	0.000000	0.000000	-1	Unknown
4286	51.669898	N	51° 40.193880' N	12.444712	E	12° 26.682720' E					""		96.200000	128.765902	3.993907	104.527855	44394.705486	0.000000	0.000000	0.000000	-1	Unknown
4287	51.669897	N	51° 40.193820' N	12.445096	E	12° 26.705760' E					""		96.400000	128.792413	2.663256	93.594627	44394.705556	0.000000	0.000000	0.000000	-1	Unknown
4288	51.669873	N	51° 40.192380' N	12.445229	E	12° 26.713740' E					""		96.500000	128.801976	4.356044	104.806259	44394.705579	0.000000	0.000000	0.000000	-1	Unknown
4289	51.669826	N	51° 40.189560' N	12.445645	E	12° 26.738700' E					""		96.700000	128.831169	4.418738	100.157097	44394.705660	0.000000	0.000000	0.000000	-1	Unknown
4290	51.669793	N	51° 40.187580' N	12.446119	E	12° 26.767140' E					""		96.900000	128.864100	5.099770	98.789101	44394.705741	0.000000	0.000000	0.000000	-1	Unknown
4291	51.669759	N	51° 40.185540' N	12.446410	E	12° 26.784600' E					""		97.100000	128.884544	5.065662	98.848724	44394.705799	0.000000	0.000000	0.000000	-1	Unknown
4292	51.669717	N	51° 40.183020' N	12.446676	E	12° 26.800560' E					""		97.400000	128.903494	5.498947	101.679520	44394.705845	0.000000	0.000000	0.000000	-1	Unknown
4293	51.669677	N	51° 40.180620' N	12.446850	E	12° 26.811000' E					""		97.600000	128.916306	3.818134	111.373291	44394.705880	0.000000	0.000000	0.000000	-1	Unknown
4294	51.669640	N	51° 40.178400' N	12.446958	E	12° 26.817480' E					""		97.800000	128.924824	8.518273	118.916016	44394.705891	0.000000	0.000000	0.000000	-1	Unknown
4295	51.669628	N	51° 40.177680' N	12.447039	E	12° 26.822340' E					""		97.900000	128.930573	2.874778	103.434662	44394.705914	0.000000	0.000000	0.000000	-1	Unknown
4296	51.669616	N	51° 40.176960' N	12.447250	E	12° 26.835000' E					""		98.000000	128.945202	3.914407	98.998611	44394.705949	0.000000	0.000000	0.000000	-1	Unknown
4297	51.669580	N	51° 40.174800' N	12.447460	E	12° 26.847600' E					""		98.100000	128.960244	2.769902	106.339142	44394.705984	0.000000	0.000000	0.000000	-1	Unknown
4298	51.669542	N	51° 40.172520' N	12.447873	E	12° 26.872380' E					""		98.300000	128.989070	2.637014	100.950653	44394.706053	0.000000	0.000000	0.000000	-1	Unknown
4299	51.669498	N	51° 40.169880' N	12.448132	E	12° 26.887920' E					""		98.300000	129.007610	5.119479	103.838554	44394.706088	0.000000	0.000000	0.000000	-1	Unknown
4300	51.669503	N	51° 40.170180' N	12.448189	E	12° 26.891340' E					""		98.300000	129.011584	3.974446	81.949585	44394.706100	0.000000	0.000000	0.000000	-1	Unknown
4301	51.669428	N	51° 40.165680' N	12.448291	E	12° 26.897460' E					""		98.300000	129.022506	5.461138	139.853394	44394.706123	0.000000	0.000000	0.000000	-1	Unknown
4302	51.669223	N	51° 40.153380' N	12.448386	E	12° 26.903160' E					""		98.300000	129.046251	5.564318	165.998322	44394.706169	0.000000	0.000000	0.000000	-1	Unknown
4303	51.669174	N	51° 40.150440' N	12.448374	E	12° 26.902440' E					""		98.300000	129.051768	1.364081	191.680420	44394.706192	0.000000	0.000000	0.000000	-1	Unknown
4304	51.669093	N	51° 40.145580' N	12.448409	E	12° 26.904540' E					""		98.300000	129.061103	4.667526	164.997894	44394.706215	0.000000	0.000000	0.000000	-1	Unknown
4305	51.668947	N	51° 40.136820' N	12.448569	E	12° 26.914140' E					""		98.600000	129.080754	2.237210	145.185989	44394.706262	0.000000	0.000000	0.000000	-1	Unknown
4306	51.668770	N	51° 40.126200' N	12.448710	E	12° 26.922600' E					""		98.900000	129.102731	1.786817	147.251785	44394.706412	0.000000	0.000000	0.000000	-1	Unknown
4307	51.668646	N	51° 40.118760' N	12.448744	E	12° 26.924640' E					""		99.000000	129.116733	4.693734	174.936752	44394.706458	0.000000	0.000000	0.000000	-1	Unknown
4308	51.668565	N	51° 40.113900' N	12.448731	E	12° 26.923860' E					""		99.100000	129.125795	2.693878	187.362411	44394.706505	0.000000	0.000000	0.000000	-1	Unknown
4309	51.668326	N	51° 40.099560' N	12.448766	E	12° 26.925960' E					""		99.200000	129.152509	2.978910	172.006485	44394.706586	0.000000	0.000000	0.000000	-1	Unknown
4310	51.667876	N	51° 40.072560' N	12.448750	E	12° 26.925000' E					""		99.000000	129.202615	6.122961	180.646088	44394.706690	0.000000	0.000000	0.000000	-1	Unknown
4311	51.667681	N	51° 40.060860' N	12.448757	E	12° 26.925420' E					""		99.000000	129.224328	5.344339	178.889633	44394.706736	0.000000	0.000000	0.000000	-1	Unknown
4312	51.667541	N	51° 40.052460' N	12.448733	E	12° 26.923980' E					""		99.100000	129.240001	5.814906	185.450607	44394.706771	0.000000	0.000000	0.000000	-1	Unknown
4313	51.667380	N	51° 40.042800' N	12.448728	E	12° 26.923680' E					""		99.200000	129.257926	5.788716	180.341690	44394.706806	0.000000	0.000000	0.000000	-1	Unknown
4314	51.667246	N	51° 40.034760' N	12.448766	E	12° 26.925960' E					""		99.200000	129.273072	5.108436	168.698273	44394.706840	0.000000	0.000000	0.000000	-1	Unknown
4315	51.667103	N	51° 40.026180' N	12.448777	E	12° 26.926620' E					""		99.000000	129.289009	5.009853	179.210342	44394.706875	0.000000	0.000000	0.000000	-1	Unknown
4316	51.667067	N	51° 40.024020' N	12.448794	E	12° 26.927640' E					""		99.000000	129.293185	4.175852	163.675415	44394.706887	0.000000	0.000000	0.000000	-1	Unknown
4317	51.666519	N	51° 39.991140' N	12.448836	E	12° 26.930160' E					""		98.400000	129.354257	6.017593	177.369476	44394.707002	0.000000	0.000000	0.000000	-1	Unknown
4318	51.666131	N	51° 39.967860' N	12.448846	E	12° 26.930760' E					""		98.200000	129.397454	6.012838	178.684036	44394.707083	0.000000	0.000000	0.000000	-1	Unknown
4319	51.665881	N	51° 39.952860' N	12.448811	E	12° 26.928660' E					""		98.200000	129.425389	5.130114	183.472244	44394.707141	0.000000	0.000000	0.000000	-1	Unknown
4320	51.665427	N	51° 39.925620' N	12.448825	E	12° 26.929500' E					""		98.200000	129.475937	5.572823	177.159302	44394.707245	0.000000	0.000000	0.000000	-1	Unknown
4321	51.665242	N	51° 39.914520' N	12.448858	E	12° 26.931480' E					""		98.100000	129.496657	5.026478	175.272354	44394.707292	0.000000	0.000000	0.000000	-1	Unknown
4322	51.665115	N	51° 39.906900' N	12.448839	E	12° 26.930340' E					""		98.000000	129.510855	5.098926	186.609512	44394.707326	0.000000	0.000000	0.000000	-1	Unknown
4323	51.664998	N	51° 39.899880' N	12.448791	E	12° 26.927460' E					""		98.100000	129.524295	2.330999	197.230194	44394.707373	0.000000	0.000000	0.000000	-1	Unknown
4324	51.664965	N	51° 39.897900' N	12.448831	E	12° 26.929860' E					""		98.100000	129.528891	2.166840	140.408844	44394.707407	0.000000	0.000000	0.000000	-1	Unknown
4325	51.664917	N	51° 39.895020' N	12.448860	E	12° 26.931600' E					""		98.100000	129.534597	2.853098	159.457016	44394.707431	0.000000	0.000000	0.000000	-1	Unknown
4326	51.664362	N	51° 39.861720' N	12.448845	E	12° 26.930700' E					""		98.200000	129.596388	4.787236	179.173569	44394.707604	0.000000	0.000000	0.000000	-1	Unknown
4327	51.664226	N	51° 39.853560' N	12.448857	E	12° 26.931420' E					""		98.200000	129.611550	2.728201	178.549744	44394.707639	0.000000	0.000000	0.000000	-1	Unknown
4328	51.663916	N	51° 39.834960' N	12.448917	E	12° 26.935020' E					""		98.300000	129.646307	6.136573	176.128922	44394.707720	0.000000	0.000000	0.000000	-1	Unknown
4329	51.663566	N	51° 39.813960' N	12.448897	E	12° 26.933820' E					""		98.500000	129.685293	5.120697	180.000000	44394.707812	0.000000	0.000000	0.000000	-1	Unknown
4330	51.663172	N	51° 39.790320' N	12.448949	E	12° 26.936940' E					""		99.400000	129.729300	4.472012	174.684357	44394.707928	0.000000	0.000000	0.000000	-1	Unknown
4331	51.663036	N	51° 39.782160' N	12.448914	E	12° 26.934840' E					""		99.800000	129.744631	5.021110	192.710831	44394.707975	0.000000	0.000000	0.000000	-1	Unknown
4332	51.662996	N	51° 39.779760' N	12.448887	E	12° 26.933220' E					""		99.900000	129.749458	2.413661	202.718719	44394.707998	0.000000	0.000000	0.000000	-1	Unknown
4333	51.662671	N	51° 39.760260' N	12.448752	E	12° 26.925120' E					""		100.800000	129.786819	3.691064	195.183090	44394.708125	0.000000	0.000000	0.000000	-1	Unknown
4334	51.662489	N	51° 39.749340' N	12.448701	E	12° 26.922060' E					""		101.000000	129.807383	5.456358	191.682098	44394.708183	0.000000	0.000000	0.000000	-1	Unknown
4335	51.662271	N	51° 39.736260' N	12.448592	E	12° 26.915520' E					""		101.200000	129.832791	4.069177	196.766846	44394.708264	0.000000	0.000000	0.000000	-1	Unknown
4336	51.662082	N	51° 39.724920' N	12.448528	E	12° 26.911680' E					""		101.500000	129.854289	5.187305	189.191757	44394.708310	0.000000	0.000000	0.000000	-1	Unknown
4337	51.661974	N	51° 39.718440' N	12.448513	E	12° 26.910780' E					""		101.600000	129.866356	5.948626	187.335983	44394.708345	0.000000	0.000000	0.000000	-1	Unknown
4338	51.661506	N	51° 39.690360' N	12.448292	E	12° 26.897520' E					""		101.700000	129.920643	2.183315	199.395416	44394.708484	0.000000	0.000000	0.000000	-1	Unknown
4339	51.661238	N	51° 39.674280' N	12.448191	E	12° 26.891460' E					""		101.600000	129.951281	3.860329	191.347855	44394.708565	0.000000	0.000000	0.000000	-1	Unknown
4340	51.661103	N	51° 39.666180' N	12.448168	E	12° 26.890080' E					""		101.600000	129.966393	4.257668	186.518799	44394.708611	0.000000	0.000000	0.000000	-1	Unknown
4341	51.660988	N	51° 39.659280' N	12.448123	E	12° 26.887380' E					""		101.600000	129.979566	2.107755	192.295227	44394.708657	0.000000	0.000000	0.000000	-1	Unknown
4342	51.660847	N	51° 39.650820' N	12.448046	E	12° 26.882760' E					""		101.700000	129.996138	1.899310	194.743896	44394.708715	0.000000	0.000000	0.000000	-1	Unknown
4343	51.660777	N	51° 39.646620' N	12.448032	E	12° 26.881920' E					""		101.800000	130.003990	4.472014	185.315918	44394.708738	0.000000	0.000000	0.000000	-1	Unknown
4344	51.660702	N	51° 39.642120' N	12.448036	E	12° 26.882160' E					""		101.800000	130.012344	1.673002	176.450394	44394.708773	0.000000	0.000000	0.000000	-1	Unknown
4345	51.660547	N	51° 39.632820' N	12.447991	E	12° 26.879460' E					""		101.900000	130.029876	3.324502	193.819733	44394.708831	0.000000	0.000000	0.000000	-1	Unknown
4346	51.660222	N	51° 39.613320' N	12.447985	E	12° 26.879100' E					""		101.900000	130.066057	3.568242	183.328308	44394.708947	0.000000	0.000000	0.000000	-1	Unknown
4347	51.660161	N	51° 39.609660' N	12.447966	E	12° 26.877960' E					""		101.900000	130.072973	3.192522	192.491791	44394.708981	0.000000	0.000000	0.000000	-1	Unknown
4348	51.659643	N	51° 39.578580' N	12.447955	E	12° 26.877300' E					""		101.400000	130.130642	5.009853	180.789780	44394.709109	0.000000	0.000000	0.000000	-1	Unknown
